m/z	YBR059C	YGL021W	YBL009W	YNL020C	YGL180W	YJL095W	YGR188C	YGR262C	YBR274W	YIL035C	YOR061W	YNL298W	YFR014C	YOL016C	YML057W	YLR433C	YKL139W	YPR111W	YDL101C	YKL048C	YBL016W	YDR283C	YJL165C	YLR113W	YOR267C	YKL101W	YJL106W	YPR106W	YCL024W	YDR122W	YLR096W	YOR233W	YCR091W	YKL168C	YLL019C	YHR082C	YGR040W	YPR073C	YNL307C	YOR351C	YOR231W	YPL140C	YDL079C	YKL171W	YNL099C	YJL128C	YPL031C	YDR490C	YOL100W	YDR466W	YIL042C	YNR032W	YDL134C	YDL188C	YDR075W	YPL179W	YBR276C	YGR123C	YML016C	YIL095W	YKL116C	YDL214C	YAL017W	YOL045W	YLL010C	YLR019W	YDL006W	YBL056W	YBR125C	YOR090C	YCR079W	YHR076W	YKL198C	YJR059W	YDL230W	YOR208W	YLR248W	YMR139W	YFL033C	YER129W	YCR008W	YIL113W	YDL047W	YNL032W	YOL113W	YPL026C	YMR216C	YHR030C	YPR054W	YDR477W	YDR523C	YNR031C	YLR362W	YJL187C	YBL088C	YJR066W	YGL179C	YJL164C	YPL203W	YKL166C	YDR247W	YBR097W	YLR240W	YBR028C	YHR135C	YNL154C	YDL025C	YOL128C	YGL059W	YGR203W	YKL161C	YMR291W	YKL126W	YMR104C	YPL141C	YPL150W	YPL236C	YIR026C
274.0094	-0.1524424	-0.035156078	0.208143743	0.075992643	-0.172528288	0.381194607	0.264414049	0.182268455	0.182552984	0.509712446	0.148157731	0.1990933	0.056880337	0.010081834	0.166407156	0.177751309	-0.359479933	0.425337342	-0.072612702	-0.216559419	-0.175105509	-0.045496152	0.461527813	-0.017444022	0.241712009	0.188495333	2.095196579	0.024587051	0.272556515	0.073002482	0.046414646	-0.293571579	0.18561062	0.028034651	0.254391017	0.022664948	0.095729116	0.118912369	0.109162664	0.178354007	0.185251484	0.249994767	-0.007216726	0.40247791	-0.118858746	0.87492044	0.388138139	0.263998454	0.189019054	0.087826632	0.149398006	0.494630905	0.312538017	0.07439121	0.365528566	0.423427267	0.024352362	-0.044918625	0.21070808	-0.038628035	0.103966084	0.065102118	-0.057276805	0.632284875	-0.239788691	-0.366575111	0.355802352	-0.030197741	0.268260034	0.109455	-0.022633982	0.307020112	-0.178123091	0.147136779	-0.098082422	0.057052856	0.163413538	0.254397123	-0.070852602	0.024719184	-0.06927743	-0.336500796	0.168046621	-0.006361787	0.077812596	0.452640914	0.144736302	0.403998081	-0.00505248	0.306291314	0.379568271	-0.021475296	-0.211252685	-0.030734607	0.121642264	0.228534391	0.168504334	0.578116011	0.150903028	-0.18253856	1.139470491	0.926080676	0.376291884	0.007629394	-0.057730524	0.089504834	0.239763354	-0.009161919	-0.042025116	0.129643661	0.167051665	-0.062330505	-0.399971727	0.266187931	-0.115947107	0.057042951	-0.0440724	0.535172847
274.8362	-0.190215977	-0.10602166	0.306660635	-0.37176696	-0.06621547	0.14663355	-0.226933527	0.483944145	0.367397713	0.001621368	-0.170842834	0.209302948	0.244544699	0.104749951	0.031291985	-0.106957609	-0.250731047	0.176264232	-0.150775891	-0.012170484	-0.215772864	0.093540631	0.085037582	-0.059905145	0.169613316	-0.00856229	-0.655450048	-0.120105978	-0.316922189	0.021616173	-0.305457455	-0.07344498	0.469367031	-0.179408771	0.015225802	0.287329846	0.123974305	0.388234282	-0.218222895	-0.543544652	0.192890524	0.102929531	-0.20803735	0.122968699	-0.133090796	-0.71523003	0.242148958	0.326276424	-0.355395276	0.15567616	-0.007325083	-0.425700209	-0.059559706	0.054529597	0.069076822	0.038018361	-0.047396619	-0.502204824	0.135951385	-0.153221075	-0.041485093	0.157221525	-0.143052473	0.383630081	0.029954176	-0.064537023	-0.159463538	-0.268487633	0.128937762	0.172743185	-0.100053414	-0.139037156	-0.000352328	-0.040322473	-0.208179576	-0.033224707	0.087446577	-0.04779733	-0.096284944	-0.120541621	-0.424667553	0.063920001	0.15139752	-0.075403639	0.091497748	0.160700209	0.051067402	-0.102845155	-0.113434773	-0.007191544	-0.171577991	-0.233450691	-0.549741053	-0.310791193	0.000831577	0.089999076	-0.246281382	-0.00716541	0.023686277	-0.050187322	-0.497279814	-1.569041894	0.083744655	0.028644405	-0.113223484	0.334608334	-0.057104119	-0.157872009	0.039519239	-0.063854186	0.094924614	0.328439408	-0.268549358	0.068229443	-0.389368197	-0.161394758	-0.137227179	-0.167992369
275.1255	-1.150422158	0.178932751	0.350139822	0.140282131	-0.283191089	-0.068464969	-0.202040454	1.155676185	0.852979427	-0.164342798	-0.187965407	1.107041254	1.106865407	0.021033943	-0.101689905	-0.194176546	-0.368639706	0.249890609	-0.546782536	-0.063702559	-0.393175309	-0.385121274	-0.268019877	0.158167102	0.250122295	0.127411348	-1.814219961	-0.07901575	-0.114933747	0.162557923	-0.644944338	-0.275943442	-0.021551096	-0.190028963	-0.59583591	0.105337163	0.191802478	0.175390927	-0.371175242	-0.456753734	0.483329501	0.327641557	0.011979433	-0.218113742	0.122198702	-0.203214482	0.129312763	0.641559498	-0.514782264	-0.250132587	-0.023893365	-0.043527665	-0.448288156	1.416398729	-0.157441408	0.287189451	-0.158803335	-0.292122076	0.439123829	0.55339106	0.074381527	0.208514438	-0.001118661	0.369851666	0.305304152	-0.634960977	-0.031377602	-0.741750833	0.200620354	-0.126924125	-0.234951436	0.560538063	0.089996716	-0.028248815	0.301327935	-0.007832047	0.183921587	-0.169229781	-0.504439374	-0.314123878	-0.646967411	2.387906037	0.266814766	-0.018743035	0.877302104	0.133343514	-0.271966365	0.076647876	-1.482293552	-0.28255366	-0.267104862	0.015764592	-0.367594719	-0.128537221	-0.157928498	-0.376926759	-0.036377347	0.545224882	-0.748790011	-0.140314907	0.073097259	-0.653504441	-0.159463184	0.73403774	-0.434748249	0.466962963	-0.098304233	0.024783648	0.011938195	0.107540472	0.13079387	0.99432661	0.02434581	-0.388625913	-0.117645561	-0.023333458	-0.116732538	-0.574151757
276.2332	-0.172854063	0.017016814	0.073066321	-0.299559596	-0.012447585	0.081269452	-0.085662061	-0.035099925	0.060836164	-0.050906466	0.127216552	-0.004392135	0.031436351	-0.959692975	0.104489138	-0.01935371	-0.032980738	-0.227126395	-0.462183422	-0.212669023	-0.466750502	-0.151397789	0.079741353	-0.008012224	-0.048636916	-0.190481302	0.137211684	0.002140142	0.100499985	0.18688588	-0.018872668	-0.06535052	-0.61370686	0.036330824	0.074368318	0.068696315	0.105101855	-0.001865304	0.000665385	0.044723643	0.96414655	0.108778659	0.235062576	0.03068256	-0.292232148	-0.538713949	-0.04402224	0.838268308	-0.048705404	-0.491600962	0.32668365	-0.106007711	-0.045644948	0.129323242	0.026804913	-0.010223648	0.020861671	-0.037947937	0.040462804	0.00199105	0.017157826	0.018209575	0.033701002	0.016946067	0.043297591	0.177951291	-0.050430385	0.019024382	0.022999051	-0.125725933	-0.195697654	-0.034112426	-0.00669675	0.006544537	0.016815114	0.22196919	0.035869058	0.095715638	-0.020037163	-0.058805298	-0.064388332	0.04550381	-0.040544432	-0.385380312	0.041178449	0.402273156	-0.251836112	0.030390865	-0.022549269	-0.00554028	0.029947702	0.481175495	0.053745366	0.086415566	0.419098101	-0.323118277	0.011312848	-0.204343838	0.42937027	-0.261406278	0.040281009	0.161004806	0.00931279	0.066995828	0.786893208	0.000481789	-0.260221949	-0.242964269	0.047820225	-0.08549646	0.112243548	-0.007366585	-0.043827528	-0.371071556	0.3763377	0.04349937	0.395892398	0.528399389
276.9326	-0.328738535	0.042851539	-0.037362083	0.001185335	-0.126788242	-0.022071142	0.025331307	0.00624791	-0.033858174	-0.234786864	-0.122344655	0.057271435	-0.072573756	-0.154956004	-0.094658583	-0.000577129	-0.1449473	-0.077002676	-0.104025999	-0.154775639	-0.081881508	-0.053741026	-0.197429866	0.039436791	0.036091495	-0.064969306	-0.127418666	-0.087741909	-0.017990467	-0.07766873	-0.044273635	-0.281393636	-0.135109627	0.040773228	-0.053181109	0.018350395	0.043883928	0.024918896	-0.092034949	-0.050650969	-0.273089258	0.041904003	-0.22600078	-0.142422642	0.231624206	-0.290947186	0.016933157	-0.192983725	0.007170017	0.112150905	-0.11237121	0.031928341	0.031274441	0.010343886	-0.003054783	-0.09428851	-0.061769157	0.04151112	-0.022798077	0.118559907	-0.004316344	-0.046698343	0.107573006	-0.164100286	0.054952449	-0.240471203	0.010720237	-0.060569943	0.085685622	-0.084889358	0.04049426	0.002960456	0.086242286	0.045154638	0.223988146	-0.024970635	0.05428412	-0.072357887	0.003078294	0.149923278	0.098846413	0.092001324	-0.028471522	-0.144792405	0.080520544	-0.099782119	0.026175506	0.007065297	0.174835316	-0.055990066	-0.122187497	-0.154358209	0.025967242	-0.228823434	-0.297174114	0.058278811	-0.036426505	-0.007646541	-0.197941578	-0.168034309	-0.315529664	-0.113988464	-0.202158772	-0.05538808	-0.317179357	-0.085144625	0.096177454	-0.081978929	0.046644972	-0.049068221	0.090431521	0.045381443	0.214991112	-0.016557744	-0.138979025	-0.185234937	-0.037132642	-0.454416565
277.0280	-0.128939832	0.049236088	-0.005034142	-0.04753457	0.030761434	-0.051675895	-0.05909048	-0.07768988	0.001454826	-0.075497096	0.008085069	-0.045543493	0.008649063	-0.166978543	-0.038583149	0.000275536	-0.190896648	-0.057291065	-0.094901432	-0.031204205	-0.028815616	-0.119921834	0.032840172	0.031737095	-0.002906926	-0.040970098	-0.271959771	-0.015471538	0.051341617	-0.041482584	-0.017000177	-0.039899837	-0.093418853	0.03960485	-0.074320737	0.027815828	-0.062790713	0.003200268	0.001729114	-0.043111414	-0.176526137	0.009952005	-0.046597448	0.067349561	0.177164522	-0.189771358	0.00598912	-0.077266153	0.022392536	0.044555209	-0.043305192	-0.082499793	-0.049391534	-0.01925593	-0.112736512	0.019522352	-0.052779038	0.053868905	-0.045703794	0.05455526	0.069205753	-0.037843813	-0.01495755	-0.096182753	0.028904348	-0.134926616	-0.020087731	-0.000751131	0.007007238	-0.145235354	0.002296055	-0.008325674	0.064466131	0.009794148	0.084548629	-1.74e-06	-0.002879722	-0.011635442	0.101738361	0.008130112	0.152361373	0.03023044	0.031603605	-0.157001048	-0.008249381	-0.157903062	-0.024276348	-0.040650451	0.096664308	-0.082819853	0.077211231	-0.096805854	0.037101646	-0.097025369	-0.151818782	0.086972842	0.006863891	-0.124152244	-0.123017931	-0.114981237	-0.338439464	-0.117161586	-0.061195446	-0.008983237	-0.308195302	-0.002539651	0.022401142	-0.023427661	-0.00145774	-0.019698066	0.015130922	0.005886604	0.201801292	0.052403003	0.029683211	-0.058693474	0.101265438	-0.24926629
277.1400	-0.111955582	-0.021378129	0.028947329	-0.020937061	-0.010907353	-0.075437101	-0.079300356	-0.100937049	0.017939523	-0.063877105	-0.052540548	-0.035091953	0.002564964	-0.181766932	-0.066029004	-0.073704209	-0.1780488	-0.132900187	-0.116134844	-0.071807099	-0.013988742	-0.084717293	0.007720869	-0.007912074	0.055430146	-0.05776025	-0.233911151	-0.029067313	0.009555269	-0.044311386	-0.022003025	-0.07116778	-0.081710174	0.001687429	-0.112333637	0.067201207	-0.014694429	-0.066124027	0.030248003	-0.081389813	-0.148912235	-0.001337473	0.01469201	0.080756097	0.111065036	-0.143482901	-0.043167082	-0.075149566	0.061872734	0.090533899	-0.080352437	-0.083068473	-0.093718251	-0.017364614	-0.089358477	-0.080836946	-0.042660476	0.063208274	-0.048145288	0.038176744	0.034546258	-0.047272455	-0.031324575	-0.080990815	-0.016374599	-0.093029332	-0.047530892	-0.004184399	0.043774702	-0.107267063	0.009099183	0.085892095	0.03916412	0.011075502	0.037774453	-0.038782796	-0.06904804	-0.006988837	0.131262581	-0.029784699	0.139002059	0.077834606	0.040432588	-0.145432567	-0.041112892	-0.157566702	0.004519911	-0.089679488	0.088513682	-0.109185079	0.110020497	-0.084222086	0.00836546	-0.053927365	-0.134773196	0.030029153	0.030572896	-0.132968012	-0.112747475	-0.092599926	-0.261297223	-0.10880898	-0.046089002	-0.046436022	-0.209627934	0.046276773	-0.003329701	-0.029601025	0.038784148	-0.02831062	0.042942415	-0.003201333	0.199017675	0.048173643	-0.008972827	-0.115121697	0.065444524	-0.185958783
277.1842	-0.117480509	0.110160626	-0.078787689	0.437076446	0.009390029	0.02366976	0.093916435	-0.022321609	0.601819009	-0.21922756	-0.173200921	0.108156389	0.056111146	-0.129114178	-0.173004001	0.140266525	0.044072937	-0.087655409	-0.384915959	-0.218816703	-0.0619205	-0.148334596	-0.126193622	-0.043832402	-0.043859273	-0.008539324	0.012734748	0.203621828	-0.023711807	-0.027002595	-0.026848632	-0.113129177	-0.08032164	-0.051503159	-0.12684195	0.092268803	-0.057419912	-0.021188277	-0.0038098	-0.000936351	-0.162275186	-0.044436757	0.06586817	-0.148290031	-0.076958735	0.046049632	-0.024567355	-0.078702966	-0.025487109	-0.105744214	-0.145566858	-0.090035751	0.027235553	-0.127942836	0.405284689	0.028937172	-0.141261751	-0.014223054	-0.055950902	0.055659209	0.142687825	0.08283979	0.107443381	-0.103395937	-0.142130124	-0.085890633	0.060596496	-0.176241139	0.291674743	-0.053032937	-0.092481351	1.105752185	-0.063313363	-0.046201676	-0.099063357	-0.659062656	0.259881912	-0.118373067	0.305492071	0.074810178	-0.138686673	0.35065649	0.499639401	-0.230741691	0.033671236	-0.078540848	-0.063987636	-0.063541549	-0.000997806	-0.151241314	-0.22517912	0.215754001	-0.026359946	0.422449931	0.014024785	-0.144853072	-0.021908725	0.104583185	-0.061538903	0.143790155	0.048315301	0.05274188	-0.272800079	-0.056590972	0.241201311	0.014519236	0.05429431	0.090495935	0.434368013	-0.18324768	0.471227383	0.096698779	-0.019620033	-0.125429559	-1.026016261	0.070803545	-0.642345203	-0.12721798
277.2152	-0.04348675	-0.042616401	0.015798732	0.354970198	0.024681685	-0.015055675	0.03812906	0.040467483	0.432986733	-0.261101468	-0.157858139	0.031375086	0.014827637	-0.165980609	-0.190735238	0.069439318	-0.047606496	-0.132907245	-0.209404892	-0.115892988	-0.003222915	-0.118831399	-0.236496558	0.019005739	-0.145198596	0.197518945	-0.05219406	0.078098617	0.016334047	-0.034159033	-0.069780659	-0.062224636	0.033706229	-0.011350461	-0.121306554	0.015133997	-0.152388983	0.076715933	0.051744852	-0.018132236	-0.077589391	0.035502048	0.063425515	-0.228653394	-0.001828162	0.017307166	-0.038594276	-0.103198438	-0.060447274	-0.20143665	-0.01373207	-0.110148189	0.109798404	-0.100038737	0.337928499	-0.015302586	-0.051899497	0.029005605	0.038038859	0.184459916	0.243528854	0.052791541	0.062693641	-0.10579406	-0.061716601	0.041681486	0.054861774	-0.054018947	0.151290174	-0.107407536	0.03966153	0.617302355	0.040272052	-0.124674882	0.098645843	-0.498042453	0.082093676	-0.110137826	0.14455158	-0.029092025	0.053760357	0.516581284	0.369359866	-0.218618584	0.077100975	-0.038638532	0.09659484	-0.038279739	-0.194291621	-0.149006803	-0.121825139	0.164420452	-0.001169556	0.342834991	0.079999547	-0.216358251	0.04984267	-0.003758062	-0.052563989	-0.010961895	0.016964884	0.155536168	-0.249716232	-0.057946661	0.143618717	-0.101295237	0.025255968	0.055985752	0.189233986	-0.111453416	0.440613077	0.1230692	0.026879217	-0.177258729	-0.66679612	0.028269513	-0.204890922	-0.011474027
278.0320	-0.096818416	0.030466768	0.032690445	-0.028612982	0.055508304	-0.059619754	-0.053989646	-0.08244918	0.021001083	-0.101564783	0.000143816	-0.028395288	0.053717185	-0.165842357	-0.059736539	-0.018725378	-0.172943654	-0.053651849	-0.129947782	-0.042802137	-0.024059378	-0.107903837	-0.01165504	0.04000919	0.026870236	-0.011444766	-0.278231946	-0.042636261	0.046538985	-0.04565193	-5.68e-05	-0.057308834	-0.096577517	0.040294902	-0.055450337	0.081401312	-0.018509203	0.028560976	0.006385552	-0.010272631	-0.148013147	0.032694469	-0.049520238	0.037281927	0.153637565	-0.149337403	-0.030370422	-0.101761045	0.051276431	0.068773256	-0.052197587	-0.081713956	-0.062540361	-0.002739423	-0.083228815	0.046726791	-0.04084506	0.054426844	-0.019259445	0.036183852	0.086096402	-0.002113269	0.021948414	-0.077539992	0.074196781	-0.139991718	-0.003379459	0.034254252	0.014266277	-0.139278309	0.017039963	0.033399381	0.026247505	0.050439351	0.090079357	-0.026070898	-0.062670679	-0.012219443	0.111129582	0.014391621	0.141290096	0.03862928	0.03271769	-0.119057859	0.017366815	-0.157765857	-0.03380861	-0.013850337	0.122583406	-0.06402198	0.049523394	-0.089506511	0.063068995	-0.09947868	-0.150229207	0.0955869	0.069498067	-0.123163644	-0.110556379	-0.054420664	-0.343377755	-0.110563913	-0.091291564	-0.023567244	-0.271394253	0.043365188	0.009452072	0.056150088	0.028072553	-0.039234511	-0.028963305	0.038581829	0.200689945	0.047305906	0.066761567	-0.085226459	0.107588791	-0.221758374
278.1884	-0.067228668	0.043731731	-0.051790971	0.533728221	-0.064873532	0.058420151	0.112757268	0.106500489	0.667798564	-0.245200222	-0.576325882	0.140759385	0.093651547	0.029434888	-0.1734206	0.072711489	-0.142337342	-0.112914284	-0.399552506	-0.364669057	-0.113571956	-0.205703247	-0.285087393	-0.16733684	-0.097790068	0.056184495	-0.049889917	0.156339191	-0.130292423	-0.231378575	-0.216990515	-0.122942518	0.127796936	-0.021951835	-0.171695953	0.151777718	-0.052498852	0.20824968	-0.074271758	-0.042618009	0.01955737	0.037748291	0.020146401	-0.322885448	-0.121000699	0.177494861	-0.166159552	-0.046129771	-0.073833232	-0.086488782	0.031428316	-0.090745191	0.085997436	-0.052293983	0.583740796	0.09221299	0.045892302	-0.06486904	-0.066713359	0.176023029	0.291258595	0.112729306	0.193034945	-0.035154299	0.098110482	-0.001821087	0.320675292	-0.150325583	0.418816738	-0.042186428	-0.20698148	1.241908883	-0.10051199	-0.025243089	-0.056498265	-0.780488109	0.344115735	-0.079115458	0.339561642	0.259140382	-0.190618276	0.521960276	0.602716717	-0.041768018	0.019423257	0.083995117	0.051495059	-0.025564675	0.00814078	-0.204672878	-0.326787428	0.415944471	0.054256111	0.6250637	0.131855078	-0.081281398	-0.097683859	0.11608059	0.086569857	0.372124427	-0.075615499	0.162854862	-0.245823971	-0.01560687	0.502214466	0.138380829	-0.054253864	0.074056956	0.236890801	-0.309685623	0.56589189	0.107595621	-0.064238107	-0.124828793	-1.158207706	0.2439247	-0.719451319	0.100055051
278.2497	0.006158826	-0.028181473	0.00616262	0.029070512	0.048074726	0.136314901	-0.010508508	-0.010183235	0.000621006	-0.005897342	0.036930582	-0.004086022	-0.003654019	-0.241111608	0.035003648	-0.008907882	0.018765484	-0.105289817	-0.062622733	-0.236271981	-0.003001481	-0.240261267	-0.0090651	0.003911862	-0.012885214	-0.234181302	0.063452422	-0.090452236	-0.018026126	0.142919962	0.007235337	0.02250605	0.090011527	-0.029263806	-0.038640581	0.103519572	-0.006587751	-0.018838028	0.040020795	0.000520255	0.681384181	-0.02798065	0.10874959	-0.013421	-0.23711538	0.087939574	-0.01834902	0.729879353	0.005758894	-0.265408462	0.151693113	-0.115800659	-0.007629655	0.010065724	-0.009423934	-0.002753014	-0.015318193	-0.007377315	-0.080290506	-0.006722542	0.025189467	-0.008488579	-0.024817085	0.018011169	-0.083625123	0.266248404	-0.123958869	-0.011648338	-0.011314865	-0.07392397	-0.242135687	-0.133766429	-0.013091468	-0.008581226	-0.050204604	-0.056524734	-0.03067754	0.051890901	-0.005226856	-0.027451753	-0.026043111	0.036603095	0.003737907	-0.303751093	-0.014294204	0.484472307	-0.139408741	0.053712593	-0.018042796	-0.10605989	-0.020324699	0.470528006	-0.067883401	0.450092661	0.489940599	-0.326429329	-0.040748451	-0.074749945	0.423144425	-0.083963903	0.012303365	0.080742944	-0.014454431	-0.00639871	0.767201041	-0.01662777	-0.158472661	-0.166383544	0.025980384	-0.079755856	0.048189214	-0.013066421	-0.01439569	-0.262297066	-0.040217865	-0.027242723	0.009666488	0.597194872
278.9835	0.119308968	0.065854246	0.035965036	-0.06294188	-0.002168611	0.16739795	0.019006979	-0.097773657	0.07877923	-0.105889893	-0.079443272	0.003813473	0.003975314	0.076210961	-0.183153187	0.104772981	0.05214576	-0.110242198	0.024499567	0.079835206	-0.104267268	-0.031430592	-0.196839189	-0.063528549	-0.116113546	0.171592219	-0.373205534	-0.230583526	-0.024124201	-0.127465245	0.119760118	-0.140735986	0.017616461	-0.040790953	-0.119639697	0.150211042	-0.021430202	0.00215018	-0.034260078	-0.041459162	-0.136743155	-0.05153734	-0.063120688	-0.062197436	0.206017588	-0.396725496	0.102176747	-0.004083143	-0.318005736	0.045647752	0.008508586	-0.130480196	-0.068172407	-0.017771544	0.010896701	0.038579442	0.142802182	0.031933622	-0.089823666	0.24494342	0.00475108	-0.027747186	0.115121726	-0.098449387	0.126847636	-0.132006856	0.014099952	-0.064673864	-0.06806583	-0.208125128	-0.038842263	-0.113744272	-0.001439803	-0.069391236	0.169588653	0.001533395	-0.099392017	0.081361512	0.265946631	-0.040462424	0.171089231	0.084558648	0.068654504	-0.101212036	0.073978089	-0.038061602	-0.053620505	0.069478865	0.027369928	0.09629249	0.145228186	-0.203934583	0.150136682	-0.071242736	-0.059137852	0.148862987	0.115832259	0.041657487	0.074078033	-0.035708583	-0.272665328	-0.169477678	-0.233884915	0.049098713	-0.019099748	-0.075186764	0.057832694	-0.301236231	-0.094480383	-0.221271573	-0.057884637	0.062076559	0.555819875	0.092279593	0.041698722	-0.036855177	0.088328472	-0.042865384
279.0270	-0.116866161	0.047974501	0.007884681	-0.02808389	-0.002296807	0.001164024	-0.024711628	-0.101609971	-0.004762572	-0.091359691	-0.04277303	-0.038031789	0.018284972	-0.130316626	-0.058652969	0.005395859	-0.140639162	-0.098605171	-0.055279486	-0.089713555	-0.043056968	-0.083744526	0.085180253	0.046335715	0.023186263	-0.013108813	-0.449795691	-0.021010737	0.043131912	-0.022528403	0.004549133	-0.041204135	-0.179379417	0.000602435	-0.087390356	-0.005717598	-0.027486802	0.021279871	0.001987384	0.004109071	-0.072759015	0.001233467	-0.0210951	0.079588201	0.146448347	-0.283893866	-0.008751652	-0.017056064	-0.012690414	-0.016202705	-0.022714514	-0.116737666	-0.063531993	0.03550837	-0.127141674	0.01839411	-0.008271301	0.09578969	-0.009292564	0.018553282	0.069213028	-0.036778498	-0.000246904	-0.037398632	0.07231523	-0.054157414	0.006758174	-0.042727956	-0.027846926	-0.173469257	0.000203499	-0.013927613	0.042949761	0.011882938	0.074686628	0.010778881	-0.036695784	-0.044478288	0.04972169	-0.015693656	0.0995245	0.017300285	0.046690829	-0.09653	-0.039037353	-0.113636631	-0.073903216	-0.067840457	-0.02577231	-0.092722451	0.036630074	-0.106074808	0.127242428	-0.081486078	-0.078351176	0.008868385	0.010545178	-0.050407889	-0.079671682	-0.116002501	-0.317446903	-0.215586373	0.029857565	-0.0099858	-0.267470366	0.045552746	0.042215325	0.00733021	-0.02031262	-0.049941296	0.004547484	-0.00228916	0.055528797	0.014910808	0.015184595	-0.013821568	0.043184727	-0.119716665
